time_sec,frame,track_id,label,prob,is_flagged,bbox_x1,bbox_y1,bbox_x2,bbox_y2
15.0,450,4,normal,1.0,False,1039,529,1298,779
15.0,450,5,normal,1.0,False,1347,635,1739,1060
16.0,480,1,normal,1.0,False,138,666,555,1071
16.0,480,2,normal,1.0,True,588,540,853,786
16.0,480,3,normal,1.0,False,762,622,1124,1020
16.0,480,4,normal,1.0,False,1039,529,1296,778
16.0,480,5,normal,1.0,False,1347,636,1738,1058
17.0,510,1,normal,1.0,False,137,666,555,1071
17.0,510,2,normal,1.0,False,583,540,853,786
17.0,510,3,normal,1.0,False,762,622,1124,1017
17.0,510,4,normal,1.0,False,1039,529,1297,778
17.0,510,5,normal,1.0,False,1348,632,1741,1052
18.0,540,1,normal,1.0,False,125,668,555,1072
18.0,540,2,normal,1.0,False,582,540,853,786
18.0,540,3,normal,1.0,False,763,623,1124,1020
18.0,540,4,normal,1.0,False,1039,528,1295,776
18.0,540,5,normal,1.0,False,1322,618,1732,1056
19.0,570,1,normal,1.0,False,122,666,555,1071
19.0,570,2,normal,0.999,False,585,540,853,786
19.0,570,3,normal,1.0,False,762,623,1124,1022
19.0,570,4,normal,1.0,False,1039,528,1292,772
19.0,570,5,normal,0.952,False,1302,623,1735,1024
20.0,600,1,normal,1.0,False,126,667,555,1071
20.0,600,2,normal,1.0,False,589,540,853,787
20.0,600,3,normal,1.0,False,759,624,1124,1021
20.0,600,4,normal,1.0,False,1041,528,1299,769
20.0,600,5,lateral_movement,0.99,False,1325,625,1730,1040
21.0,630,1,normal,0.999,False,134,667,555,1071
21.0,630,2,normal,0.996,False,591,539,853,786
21.0,630,3,normal,1.0,False,759,622,1125,1024
21.0,630,4,normal,1.0,False,1039,529,1298,781
21.0,630,5,lateral_movement,0.925,False,1355,626,1742,1053
22.0,660,1,normal,0.997,False,130,667,555,1071
22.0,660,2,normal,0.997,False,587,539,854,784
22.0,660,3,normal,1.0,False,761,623,1123,1043
22.0,660,4,normal,1.0,False,1039,529,1297,778
22.0,660,5,normal,1.0,False,1352,634,1740,1053
23.0,690,1,normal,0.998,False,121,667,555,1072
23.0,690,2,normal,0.993,False,589,540,853,784
23.0,690,3,normal,0.99,False,762,625,1127,1045
23.0,690,4,normal,1.0,False,1039,529,1299,780
23.0,690,5,normal,1.0,False,1352,635,1740,1058
24.0,720,1,normal,0.999,False,131,666,556,1071
24.0,720,2,normal,0.98,False,588,539,853,784
24.0,720,3,normal,0.999,False,757,626,1130,1020
24.0,720,4,normal,1.0,False,1038,529,1299,778
24.0,720,5,normal,0.997,False,1351,635,1740,1058
25.0,750,1,normal,0.999,False,130,645,555,1072
25.0,750,2,normal,0.979,False,589,540,854,783
25.0,750,3,normal,1.0,False,757,626,1130,1022
25.0,750,4,normal,0.999,False,1038,530,1299,780
25.0,750,5,normal,1.0,False,1353,635,1739,1061
26.0,780,1,normal,0.998,False,138,607,574,1072
26.0,780,2,normal,0.993,False,601,539,854,781
26.0,780,3,normal,1.0,False,764,628,1128,1051
26.0,780,4,normal,1.0,False,1038,530,1299,780
26.0,780,5,normal,0.997,False,1353,635,1739,1054
27.0,810,1,normal,0.971,False,173,599,616,1071
27.0,810,2,normal,0.996,False,615,539,852,781
27.0,810,3,normal,0.999,False,764,628,1128,1052
27.0,810,4,normal,1.0,False,1038,530,1299,778
27.0,810,5,normal,1.0,False,1352,635,1740,1056
28.0,840,1,normal,0.851,False,198,599,591,1072
28.0,840,2,normal,0.997,False,609,539,853,780
28.0,840,3,normal,0.999,False,764,629,1129,1052
28.0,840,4,normal,1.0,False,1038,529,1299,780
28.0,840,5,normal,1.0,False,1353,634,1740,1057
29.0,870,1,lateral_movement,0.899,False,139,651,533,1072
29.0,870,2,normal,0.983,False,589,539,853,784
29.0,870,3,normal,1.0,False,763,629,1128,1051
29.0,870,4,normal,0.999,False,1039,528,1300,779
29.0,870,5,normal,1.0,False,1353,635,1740,1059
30.0,900,1,normal,0.962,False,118,664,537,1071
30.0,900,2,head_turn,0.524,False,636,542,887,784
30.0,900,3,normal,0.997,False,763,627,1129,1043
30.0,900,4,lateral_movement,0.959,False,1017,538,1268,775
30.0,900,5,normal,1.0,False,1354,635,1740,1058
31.0,930,1,normal,0.992,False,138,669,540,1071
31.0,930,2,lateral_movement,0.781,False,642,554,899,789
31.0,930,3,normal,0.996,False,760,626,1131,1025
31.0,930,4,lateral_movement,0.934,False,1021,535,1272,763
31.0,930,5,normal,1.0,False,1353,636,1739,1058
32.0,960,1,normal,1.0,False,141,670,539,1070
32.0,960,2,head_turn,0.603,False,643,545,892,785
32.0,960,3,normal,0.999,False,761,627,1130,1026
32.0,960,4,lateral_movement,0.619,False,1017,534,1269,763
32.0,960,5,normal,1.0,False,1353,635,1740,1060
33.0,990,1,normal,1.0,False,147,665,544,1076
33.0,990,2,head_turn,0.625,True,591,541,839,792
33.0,990,3,normal,0.99,False,764,605,1133,1021
33.0,990,4,normal,1.0,False,997,530,1291,778
33.0,990,5,normal,1.0,False,1354,638,1742,1057
34.0,1020,1,normal,1.0,False,146,663,544,1076
34.0,1020,2,lateral_movement,0.684,True,592,542,835,789
34.0,1020,3,normal,0.972,False,765,607,1131,1045
34.0,1020,4,lateral_movement,0.956,True,1038,539,1302,777
34.0,1020,5,normal,0.997,False,1354,635,1739,1060
35.0,1050,1,normal,0.978,False,147,663,544,1075
35.0,1050,2,lateral_movement,0.762,True,591,542,837,786
35.0,1050,3,head_turn,0.549,False,764,614,1131,1054
35.0,1050,4,lateral_movement,0.99,True,1039,537,1301,775
35.0,1050,5,normal,1.0,False,1354,634,1739,1060
36.0,1080,1,normal,0.98,False,146,664,544,1076
36.0,1080,2,normal,0.98,True,590,542,836,784
36.0,1080,3,lateral_movement,0.652,False,762,628,1130,1058
36.0,1080,4,normal,0.979,True,1032,532,1298,782
36.0,1080,5,normal,0.977,False,1353,635,1740,1060
37.0,1110,1,normal,0.99,False,146,665,544,1075
37.0,1110,2,head_turn,0.988,True,587,541,837,786
37.0,1110,3,normal,0.992,False,762,630,1130,1052
37.0,1110,4,normal,0.999,True,1039,531,1298,785
37.0,1110,5,normal,0.981,False,1352,635,1740,1060
38.0,1140,1,normal,0.997,False,148,663,544,1075
38.0,1140,2,normal,0.982,True,591,542,837,786
38.0,1140,3,normal,1.0,False,762,630,1131,1050
38.0,1140,4,normal,1.0,False,1033,537,1298,782
38.0,1140,5,normal,0.998,False,1351,635,1740,1062
39.0,1170,1,normal,1.0,False,110,634,538,1071
39.0,1170,2,normal,0.998,True,591,542,837,787
39.0,1170,3,normal,1.0,False,762,629,1131,1052
39.0,1170,4,normal,0.997,False,1041,537,1298,781
39.0,1170,5,normal,1.0,False,1352,637,1743,1054
40.0,1200,1,normal,0.946,False,124,632,539,1071
40.0,1200,2,normal,0.999,False,591,541,838,785
40.0,1200,3,normal,1.0,False,763,629,1131,1053
40.0,1200,4,normal,0.993,False,1036,535,1299,784
40.0,1200,5,normal,1.0,False,1353,636,1742,1056
41.0,1230,1,normal,0.98,False,152,638,542,1076
41.0,1230,2,normal,0.996,False,591,541,837,785
41.0,1230,3,normal,1.0,False,761,629,1130,1057
41.0,1230,4,normal,0.998,False,1025,533,1300,780
41.0,1230,5,normal,0.999,False,1354,634,1740,1056
42.0,1260,1,normal,0.989,False,155,654,542,1074
42.0,1260,2,normal,0.995,False,589,541,837,786
42.0,1260,3,normal,1.0,False,762,631,1130,1060
42.0,1260,4,normal,1.0,False,1035,537,1302,781
42.0,1260,5,normal,1.0,False,1353,634,1740,1059
43.0,1290,1,normal,0.916,False,135,663,546,1075
43.0,1290,2,normal,0.892,False,588,541,837,786
43.0,1290,3,normal,1.0,False,762,630,1130,1056
43.0,1290,4,normal,1.0,False,1033,538,1299,779
43.0,1290,5,normal,1.0,False,1353,634,1740,1061
44.0,1320,1,normal,0.966,False,153,666,545,1077
44.0,1320,2,normal,0.996,False,587,541,837,786
44.0,1320,3,normal,0.999,False,762,630,1130,1055
44.0,1320,4,normal,1.0,False,1034,536,1301,777
44.0,1320,5,normal,1.0,False,1355,637,1744,1054
45.0,1350,1,normal,0.994,False,143,665,547,1076
45.0,1350,2,normal,1.0,False,586,541,838,785
45.0,1350,3,normal,1.0,False,762,630,1130,1054
45.0,1350,4,normal,1.0,False,1034,537,1300,781
45.0,1350,5,normal,1.0,False,1354,634,1740,1057
46.0,1380,1,normal,0.989,False,144,664,548,1075
46.0,1380,2,normal,0.927,False,588,541,836,785
46.0,1380,3,normal,1.0,False,765,626,1130,1050
46.0,1380,4,normal,1.0,False,1036,537,1301,782
46.0,1380,5,normal,1.0,False,1354,634,1740,1060
47.0,1410,1,normal,0.993,False,143,665,548,1076
47.0,1410,2,normal,0.973,False,590,542,836,786
47.0,1410,3,normal,1.0,False,791,616,1211,1007
47.0,1410,4,normal,1.0,False,1088,537,1301,781
47.0,1410,5,normal,1.0,False,1355,636,1743,1060
48.0,1440,1,normal,1.0,False,153,665,547,1076
48.0,1440,2,head_turn,0.995,False,589,541,840,806
48.0,1440,3,normal,0.984,False,781,615,1282,1066
48.0,1440,5,normal,1.0,False,1355,636,1742,1058
49.0,1470,1,normal,1.0,False,152,667,547,1077
49.0,1470,2,head_turn,0.992,False,592,541,836,793
49.0,1470,3,lateral_movement,0.92,False,798,613,1206,1065
49.0,1470,4,normal,0.999,False,1131,536,1299,783
49.0,1470,5,normal,1.0,False,1353,634,1740,1062
50.0,1500,1,normal,1.0,False,153,668,547,1078
50.0,1500,2,normal,0.965,False,588,541,838,784
50.0,1500,3,lateral_movement,0.746,False,749,627,1123,1052
50.0,1500,4,normal,0.982,False,1037,535,1297,783
50.0,1500,5,normal,1.0,False,1349,635,1740,1058
51.0,1530,1,normal,1.0,False,154,666,547,1077
51.0,1530,2,normal,0.997,False,597,541,839,784
51.0,1530,3,lateral_movement,0.76,False,746,652,1119,1049
51.0,1530,4,normal,0.985,False,1038,534,1302,778
51.0,1530,5,normal,0.999,False,1351,634,1740,1061
52.0,1560,1,normal,0.998,False,157,666,547,1078
52.0,1560,2,normal,1.0,False,594,541,839,785
52.0,1560,3,normal,0.871,False,747,648,1119,1046
52.0,1560,4,normal,0.954,False,1038,535,1299,783
52.0,1560,5,normal,1.0,False,1351,634,1740,1058
53.0,1590,1,normal,1.0,False,155,667,547,1077
53.0,1590,2,normal,0.998,False,594,541,839,784
53.0,1590,3,normal,1.0,False,753,633,1122,1051
53.0,1590,4,normal,1.0,False,1039,535,1301,776
53.0,1590,5,normal,1.0,False,1351,634,1739,1059
54.0,1620,1,normal,1.0,False,153,665,547,1078
54.0,1620,2,normal,0.943,False,594,541,839,784
54.0,1620,3,normal,1.0,False,753,632,1123,1051
54.0,1620,4,normal,1.0,False,1032,535,1300,783
54.0,1620,5,normal,1.0,False,1351,633,1740,1060
55.0,1650,1,normal,1.0,False,142,631,558,1075
55.0,1650,2,normal,0.995,False,595,541,840,784
55.0,1650,3,normal,0.999,False,753,633,1122,1046
55.0,1650,4,normal,1.0,False,1033,534,1300,783
55.0,1650,5,normal,1.0,False,1352,634,1740,1059
56.0,1680,1,normal,1.0,False,142,635,701,1073
56.0,1680,2,head_turn,0.99,False,592,541,837,788
56.0,1680,3,normal,0.999,False,765,616,1100,1013
56.0,1680,4,normal,1.0,False,1034,534,1299,779
56.0,1680,5,normal,1.0,False,1352,634,1740,1059
57.0,1710,1,normal,0.983,False,149,637,769,1073
57.0,1710,2,normal,0.999,False,592,541,836,787
57.0,1710,3,normal,0.817,False,736,607,1073,1010
57.0,1710,4,normal,1.0,False,1029,528,1299,790
57.0,1710,5,normal,1.0,False,1351,633,1740,1059
58.0,1740,1,lateral_movement,0.839,False,154,655,543,1076
58.0,1740,2,normal,1.0,False,590,541,839,787
58.0,1740,3,lateral_movement,0.856,False,756,631,1129,1043
58.0,1740,4,normal,0.997,False,1036,530,1307,784
58.0,1740,5,head_turn,0.629,False,1352,633,1739,1058
59.0,1770,1,lateral_movement,0.868,False,155,665,547,1077
59.0,1770,2,normal,1.0,False,589,540,837,786
59.0,1770,3,lateral_movement,0.908,False,757,635,1131,1046
59.0,1770,4,normal,1.0,False,1036,529,1306,786
59.0,1770,5,head_turn,0.656,False,1356,633,1740,1058
60.0,1800,1,normal,0.977,False,150,669,549,1076
60.0,1800,2,normal,0.999,False,591,541,837,788
60.0,1800,3,lateral_movement,0.929,False,764,642,1132,1018
60.0,1800,4,normal,1.0,False,1027,537,1296,781
60.0,1800,5,normal,0.999,False,1355,633,1739,1063
61.0,1830,1,normal,1.0,False,149,669,550,1076
61.0,1830,2,normal,0.994,False,592,541,836,787
61.0,1830,3,normal,1.0,False,762,645,1133,1022
61.0,1830,4,normal,1.0,False,1031,537,1296,778
61.0,1830,5,normal,1.0,False,1356,633,1740,1062
62.0,1860,1,normal,1.0,False,158,670,547,1077
62.0,1860,2,normal,0.969,False,593,540,839,788
62.0,1860,3,normal,1.0,False,761,645,1133,1022
62.0,1860,4,normal,0.999,False,1032,537,1297,776
62.0,1860,5,normal,1.0,False,1356,633,1739,1061
63.0,1890,1,normal,1.0,False,157,670,548,1077
63.0,1890,2,normal,0.985,False,592,540,837,788
63.0,1890,3,normal,1.0,False,760,646,1133,1024
63.0,1890,4,normal,1.0,False,1031,537,1297,776
63.0,1890,5,normal,1.0,False,1354,633,1740,1060
64.0,1920,1,normal,0.999,False,147,669,550,1076
64.0,1920,2,normal,1.0,False,590,541,836,788
64.0,1920,3,normal,1.0,False,760,644,1133,1022
64.0,1920,4,normal,1.0,False,1032,536,1295,779
64.0,1920,5,normal,1.0,False,1355,633,1740,1059
65.0,1950,1,normal,1.0,False,147,668,551,1076
65.0,1950,2,normal,1.0,False,588,540,837,789
65.0,1950,3,normal,1.0,False,762,635,1133,1020
65.0,1950,4,normal,1.0,False,1029,537,1296,777
65.0,1950,5,normal,1.0,False,1355,633,1740,1061
66.0,1980,1,normal,1.0,False,144,669,551,1076
66.0,1980,2,normal,1.0,False,590,541,836,788
66.0,1980,3,normal,1.0,False,764,635,1133,1016
66.0,1980,4,normal,1.0,False,1030,535,1296,776
66.0,1980,5,normal,1.0,False,1355,633,1740,1061
67.0,2010,1,normal,1.0,False,158,669,547,1077
67.0,2010,2,normal,1.0,False,588,541,836,785
67.0,2010,3,normal,1.0,False,764,636,1134,1022
67.0,2010,4,normal,0.995,False,1018,529,1291,784
67.0,2010,5,normal,1.0,False,1354,634,1739,1059
68.0,2040,1,normal,1.0,False,146,668,550,1076
68.0,2040,2,normal,0.993,False,591,542,836,785
68.0,2040,3,normal,1.0,False,764,638,1134,1017
68.0,2040,4,normal,0.997,False,972,529,1267,763
68.0,2040,5,normal,1.0,False,1354,633,1739,1058
69.0,2070,1,normal,1.0,False,158,670,547,1077
69.0,2070,2,normal,1.0,False,592,542,837,785
69.0,2070,3,normal,0.999,False,765,639,1134,1017
69.0,2070,4,normal,0.956,False,975,522,1269,768
69.0,2070,5,normal,1.0,False,1356,636,1742,1054
70.0,2100,1,normal,0.999,False,153,645,550,1074
70.0,2100,2,normal,0.97,False,591,542,837,785
70.0,2100,3,normal,1.0,False,762,635,1133,1048
70.0,2100,4,normal,0.971,False,969,528,1266,765
70.0,2100,5,normal,1.0,False,1357,636,1741,1058
71.0,2130,1,normal,0.948,False,155,617,546,1075
71.0,2130,2,head_turn,0.998,False,590,541,836,785
71.0,2130,3,normal,0.999,False,762,638,1132,1047
71.0,2130,4,normal,0.884,False,1023,499,1294,788
71.0,2130,5,normal,0.995,False,1356,633,1740,1059
72.0,2160,1,head_turn,0.946,False,152,612,545,1075
72.0,2160,2,head_turn,0.995,False,587,541,837,785
72.0,2160,3,normal,0.995,False,761,642,1134,1021
72.0,2160,4,normal,0.925,False,1032,539,1308,777
72.0,2160,5,normal,0.969,False,1358,635,1744,1058
73.0,2190,1,normal,0.986,False,153,624,546,1076
73.0,2190,2,normal,0.992,False,589,541,837,785
73.0,2190,4,normal,0.962,False,1026,538,1299,774
73.0,2190,5,normal,0.996,False,1358,636,1744,1062
74.0,2220,1,head_turn,0.783,False,154,664,549,1076
74.0,2220,2,normal,0.999,False,583,541,836,786
74.0,2220,3,normal,0.999,False,763,642,1134,1023
74.0,2220,4,lateral_movement,0.933,False,1030,535,1300,774
74.0,2220,5,normal,0.957,False,1358,633,1740,1062
75.0,2250,1,normal,0.991,False,143,676,552,1076
75.0,2250,2,normal,0.941,False,584,541,836,785
75.0,2250,3,normal,0.926,False,763,642,1135,1022
75.0,2250,4,normal,0.97,False,1028,537,1298,774
75.0,2250,5,normal,0.997,False,1357,634,1740,1060
76.0,2280,1,normal,0.998,False,156,676,549,1071
76.0,2280,2,normal,0.974,False,585,541,836,786
76.0,2280,3,normal,0.999,False,763,643,1135,1018
76.0,2280,4,normal,1.0,False,1034,536,1299,770
76.0,2280,5,normal,0.998,False,1359,636,1744,1055
77.0,2310,1,normal,1.0,False,155,676,550,1078
77.0,2310,2,head_turn,0.992,False,587,541,837,786
77.0,2310,3,normal,1.0,False,761,642,1132,1043
77.0,2310,4,normal,1.0,False,1033,536,1300,770
77.0,2310,5,normal,1.0,False,1356,625,1740,1058
78.0,2340,1,normal,1.0,False,153,674,549,1078
78.0,2340,2,normal,0.999,False,587,541,836,786
78.0,2340,3,normal,1.0,False,762,642,1140,939
78.0,2340,4,normal,1.0,False,1035,536,1297,766
78.0,2340,5,normal,1.0,False,1322,610,1742,1060
79.0,2370,1,normal,1.0,False,154,675,549,1077
79.0,2370,2,normal,0.999,False,586,541,836,785
79.0,2370,3,normal,1.0,False,763,642,1139,937
79.0,2370,4,normal,1.0,False,1033,536,1297,766
79.0,2370,5,normal,1.0,False,1322,600,1743,1060
80.0,2400,1,normal,1.0,False,156,675,550,1077
80.0,2400,2,normal,1.0,False,586,541,836,785
80.0,2400,3,normal,1.0,False,761,643,1135,1049
80.0,2400,4,normal,1.0,False,1031,535,1298,773
80.0,2400,5,normal,1.0,False,1352,628,1742,1059
81.0,2430,1,normal,1.0,False,155,672,549,1078
81.0,2430,2,normal,1.0,False,589,541,836,784
81.0,2430,3,normal,1.0,False,761,644,1135,1054
81.0,2430,4,normal,1.0,False,1030,534,1302,775
81.0,2430,5,normal,1.0,False,1352,631,1739,1060
82.0,2460,1,normal,1.0,False,154,671,552,1077
82.0,2460,2,normal,0.999,False,588,541,837,787
82.0,2460,3,normal,1.0,False,761,644,1134,1052
82.0,2460,4,normal,0.999,False,1031,530,1302,781
82.0,2460,5,normal,1.0,False,1353,634,1742,1054
83.0,2490,1,normal,1.0,False,153,671,553,1077
83.0,2490,2,normal,0.999,False,588,540,834,788
83.0,2490,3,normal,1.0,False,761,644,1134,1051
83.0,2490,4,normal,1.0,False,1031,530,1300,778
83.0,2490,5,normal,1.0,False,1352,632,1739,1051
84.0,2520,1,normal,1.0,False,150,671,549,1072
84.0,2520,2,normal,1.0,False,589,540,833,785
84.0,2520,3,normal,1.0,False,757,619,1116,1042
84.0,2520,4,normal,1.0,False,1017,529,1299,772
84.0,2520,5,normal,1.0,False,1353,632,1740,1050
85.0,2550,1,normal,1.0,False,144,672,553,1076
85.0,2550,2,normal,1.0,False,591,541,835,788
85.0,2550,3,normal,1.0,False,759,611,1113,1037
85.0,2550,4,normal,1.0,False,1013,535,1301,780
85.0,2550,5,normal,1.0,False,1352,633,1740,1050
86.0,2580,1,normal,1.0,False,148,670,552,1077
86.0,2580,2,normal,0.999,False,589,541,836,786
86.0,2580,3,normal,0.976,False,760,628,1128,1026
86.0,2580,4,normal,0.999,False,1042,533,1302,771
86.0,2580,5,normal,0.998,False,1352,632,1740,1053
87.0,2610,1,normal,1.0,False,149,671,551,1071
87.0,2610,2,normal,0.998,False,591,540,835,786
87.0,2610,3,normal,0.998,False,761,647,1131,1056
87.0,2610,4,normal,1.0,False,1041,538,1305,780
87.0,2610,5,normal,1.0,False,1352,632,1740,1060
88.0,2640,1,normal,1.0,False,151,671,551,1072
88.0,2640,2,normal,0.995,False,588,541,836,786
88.0,2640,3,normal,0.913,False,759,645,1130,1058
88.0,2640,4,normal,1.0,False,1042,537,1303,780
88.0,2640,5,normal,0.999,False,1353,632,1739,1060
89.0,2670,1,normal,1.0,False,153,672,551,1078
89.0,2670,2,normal,1.0,False,587,541,837,787
89.0,2670,3,normal,1.0,False,760,644,1130,1057
89.0,2670,4,normal,1.0,False,1042,537,1303,781
89.0,2670,5,normal,1.0,False,1354,633,1740,1058
90.0,2700,1,normal,1.0,False,141,670,552,1077
90.0,2700,2,normal,1.0,False,593,541,836,788
90.0,2700,3,normal,1.0,False,758,645,1130,1058
90.0,2700,4,normal,1.0,False,1043,535,1304,780
90.0,2700,5,normal,1.0,False,1351,632,1739,1063
91.0,2730,1,normal,1.0,False,154,671,552,1078
91.0,2730,2,normal,0.999,False,588,541,835,788
91.0,2730,3,normal,1.0,False,763,646,1133,1026
91.0,2730,4,normal,1.0,False,1041,535,1306,782
91.0,2730,5,normal,1.0,False,1355,633,1739,1062
92.0,2760,1,normal,1.0,False,154,674,549,1077
92.0,2760,2,normal,1.0,False,583,542,834,787
92.0,2760,3,normal,1.0,False,761,647,1130,1029
92.0,2760,4,normal,1.0,False,1038,536,1312,788
92.0,2760,5,normal,1.0,False,1351,635,1736,1059
