time_sec,frame,track_id,label,prob,is_flagged,bbox_x1,bbox_y1,bbox_x2,bbox_y2
11.0,330,1,head_turn,0.839,False,33,631,455,1074
11.0,330,2,normal,0.992,False,452,564,716,780
11.0,330,3,normal,1.0,False,619,721,878,978
11.0,330,4,normal,0.94,False,886,564,1133,807
11.0,330,5,head_turn,0.812,False,1137,641,1432,1074
11.0,330,6,normal,1.0,False,1349,580,1566,785
11.0,330,7,head_turn,0.835,True,1651,649,1919,1075
12.0,360,1,lateral_movement,0.509,False,34,632,453,1075
12.0,360,2,normal,0.992,False,453,563,716,780
12.0,360,3,normal,1.0,False,612,722,878,979
12.0,360,4,normal,0.9,False,886,564,1133,802
12.0,360,5,head_turn,0.669,True,1175,647,1669,1030
12.0,360,6,normal,0.984,False,1409,581,1564,790
12.0,360,7,head_turn,0.78,True,1641,653,1919,1076
13.0,390,1,lateral_movement,0.994,True,29,632,453,1073
13.0,390,2,normal,0.837,False,450,564,706,781
13.0,390,3,normal,1.0,False,603,663,875,987
13.0,390,4,normal,0.892,False,886,564,1132,793
13.0,390,5,normal,0.866,True,1187,658,1690,1038
13.0,390,7,lateral_movement,0.774,True,1633,661,1919,1076
14.0,420,1,normal,0.933,True,90,616,437,1074
14.0,420,2,normal,0.958,False,446,563,703,784
14.0,420,3,lateral_movement,0.669,False,610,676,869,977
14.0,420,4,normal,0.903,False,886,562,1133,794
14.0,420,5,normal,0.986,True,1182,650,1668,1015
14.0,420,7,lateral_movement,0.562,True,1644,649,1919,1072
15.0,450,1,normal,0.812,True,22,624,399,1078
15.0,450,2,normal,0.825,False,444,564,705,784
15.0,450,3,normal,0.951,False,609,683,870,978
15.0,450,4,lateral_movement,0.615,False,945,558,1134,795
15.0,450,5,normal,0.986,True,1134,652,1419,1074
15.0,450,7,head_turn,0.573,True,1652,654,1919,1072
16.0,480,1,lateral_movement,0.994,True,45,627,400,1079
16.0,480,2,normal,0.965,False,442,563,707,787
16.0,480,3,normal,0.996,False,613,686,871,976
16.0,480,4,lateral_movement,0.615,False,947,560,1239,783
16.0,480,5,normal,0.916,False,1134,686,1427,1069
16.0,480,8,lateral_movement,0.778,False,1295,549,1550,790
16.0,480,7,lateral_movement,0.858,True,1651,651,1919,1072
17.0,510,1,lateral_movement,0.98,True,41,634,399,1079
17.0,510,2,normal,0.984,False,443,563,707,784
17.0,510,3,normal,0.998,False,602,697,872,981
17.0,510,4,lateral_movement,0.829,False,879,564,1133,789
17.0,510,5,lateral_movement,0.883,False,1133,691,1433,1066
17.0,510,8,head_turn,0.527,False,1310,574,1566,790
17.0,510,7,lateral_movement,0.922,True,1651,650,1919,1073
18.0,540,1,normal,1.0,True,46,633,400,1079
18.0,540,2,normal,1.0,False,443,561,707,785
18.0,540,3,normal,1.0,False,605,697,872,978
18.0,540,4,lateral_movement,0.872,False,883,573,1133,789
18.0,540,5,normal,0.986,False,1134,689,1431,982
18.0,540,8,head_turn,0.557,False,1308,579,1569,790
18.0,540,7,lateral_movement,0.948,True,1651,650,1919,1073
19.0,570,1,normal,1.0,False,37,633,400,1079
19.0,570,2,normal,0.997,False,470,559,732,782
19.0,570,3,normal,1.0,False,608,688,873,977
19.0,570,4,lateral_movement,0.907,True,882,574,1133,789
19.0,570,5,normal,1.0,False,1134,669,1444,1067
19.0,570,8,normal,0.807,False,1328,581,1567,796
19.0,570,7,normal,0.984,True,1650,650,1919,1075
20.0,600,1,head_turn,0.587,False,45,633,399,1077
20.0,600,2,lateral_movement,0.651,False,513,557,751,781
20.0,600,3,normal,1.0,False,610,698,874,978
20.0,600,4,normal,1.0,True,883,573,1133,789
20.0,600,5,lateral_movement,0.979,False,1136,645,1463,1075
20.0,600,8,normal,0.981,False,1341,580,1567,793
20.0,600,7,lateral_movement,0.585,True,1650,650,1919,1073
21.0,630,1,normal,1.0,False,44,631,400,1078
21.0,630,2,normal,1.0,False,511,555,752,779
21.0,630,3,normal,1.0,False,611,698,873,976
21.0,630,4,normal,0.982,True,883,574,1133,787
21.0,630,5,normal,0.963,False,1138,644,1433,1073
21.0,630,8,normal,0.954,False,1336,583,1567,791
21.0,630,7,head_turn,0.862,True,1650,649,1919,1075
22.0,660,1,normal,1.0,False,47,628,400,1079
22.0,660,2,normal,1.0,False,452,562,705,771
22.0,660,3,normal,1.0,False,612,675,869,975
22.0,660,4,lateral_movement,0.969,True,884,574,1133,787
22.0,660,5,normal,1.0,False,1139,644,1425,1076
22.0,660,8,normal,0.997,False,1334,583,1567,790
22.0,660,7,normal,0.921,True,1649,648,1919,1075
23.0,690,1,normal,1.0,False,54,624,401,1079
23.0,690,2,normal,1.0,False,445,572,680,775
23.0,690,3,normal,1.0,False,564,640,860,975
23.0,690,4,normal,0.998,True,884,574,1132,786
23.0,690,5,normal,1.0,False,1138,631,1421,1076
23.0,690,8,head_turn,0.667,False,1337,582,1565,788
23.0,690,7,head_turn,0.975,True,1650,647,1919,1073
24.0,720,1,normal,0.919,False,54,626,401,1079
24.0,720,2,normal,0.988,False,444,569,673,777
24.0,720,3,normal,0.999,False,594,658,844,973
24.0,720,4,normal,0.999,False,884,575,1133,788
24.0,720,5,normal,1.0,False,1140,634,1412,1074
24.0,720,8,normal,0.841,False,1342,583,1566,788
24.0,720,7,head_turn,0.871,True,1650,646,1919,1074
25.0,750,1,normal,1.0,False,50,625,401,1079
25.0,750,2,normal,1.0,False,445,569,699,780
25.0,750,3,normal,1.0,False,599,677,852,984
25.0,750,4,normal,0.997,False,884,575,1133,787
25.0,750,5,normal,1.0,False,1141,635,1420,1072
25.0,750,8,normal,0.934,False,1341,556,1562,789
25.0,750,7,normal,1.0,True,1650,646,1919,1073
26.0,780,1,normal,1.0,False,42,627,400,1079
26.0,780,2,normal,1.0,False,445,564,702,781
26.0,780,3,normal,1.0,False,601,691,852,986
26.0,780,4,normal,0.975,False,885,576,1132,785
26.0,780,5,normal,1.0,False,1141,636,1416,1074
26.0,780,8,normal,1.0,False,1337,550,1555,790
26.0,780,7,normal,1.0,True,1650,649,1919,1074
27.0,810,1,normal,1.0,False,42,627,401,1079
27.0,810,2,normal,1.0,False,447,560,700,775
27.0,810,3,normal,1.0,False,604,712,858,977
27.0,810,4,normal,0.994,False,886,559,1132,787
27.0,810,5,normal,1.0,False,1142,636,1414,1076
27.0,810,8,normal,1.0,False,1339,553,1557,786
27.0,810,7,normal,1.0,False,1649,647,1919,1073
28.0,840,1,normal,0.962,False,32,627,401,1079
28.0,840,2,lateral_movement,0.851,False,443,557,703,782
28.0,840,3,normal,1.0,False,602,712,856,984
28.0,840,4,head_turn,0.937,False,885,559,1133,786
28.0,840,5,normal,0.912,False,1135,643,1418,1075
28.0,840,8,normal,0.998,False,1338,553,1559,788
28.0,840,7,normal,1.0,False,1650,647,1919,1072
29.0,870,1,normal,0.926,False,23,610,399,1079
29.0,870,2,lateral_movement,0.596,False,438,555,694,778
29.0,870,3,normal,0.998,False,603,715,855,984
29.0,870,4,head_turn,0.847,False,885,564,1133,784
29.0,870,5,normal,0.865,False,1135,640,1425,1075
29.0,870,8,head_turn,0.901,False,1334,577,1566,791
29.0,870,7,lateral_movement,0.615,False,1650,647,1919,1074
30.0,900,1,normal,1.0,False,62,605,402,1078
30.0,900,2,head_turn,0.937,False,450,559,698,783
30.0,900,3,normal,1.0,False,604,713,858,979
30.0,900,4,head_turn,0.693,False,885,566,1132,784
30.0,900,5,normal,0.998,False,1136,640,1422,1072
30.0,900,8,head_turn,0.721,False,1338,578,1566,787
30.0,900,7,head_turn,0.986,False,1650,646,1919,1071
31.0,930,1,normal,0.994,False,33,618,400,1079
31.0,930,2,head_turn,0.808,True,450,560,698,783
31.0,930,3,normal,1.0,False,603,713,858,985
31.0,930,4,normal,0.957,False,885,565,1132,784
31.0,930,5,normal,0.995,False,1136,639,1423,1075
31.0,930,8,head_turn,0.975,False,1332,580,1566,786
31.0,930,7,head_turn,0.977,False,1650,648,1919,1074
32.0,960,1,normal,0.858,False,61,622,403,1080
32.0,960,2,head_turn,0.944,True,450,559,697,782
32.0,960,3,normal,1.0,False,603,713,856,978
32.0,960,4,normal,0.996,False,885,566,1132,786
32.0,960,5,normal,0.983,False,1137,640,1425,1074
32.0,960,8,head_turn,0.946,True,1333,579,1566,789
32.0,960,7,head_turn,0.981,True,1650,646,1919,1075
33.0,990,1,normal,0.986,False,48,625,401,1078
33.0,990,2,normal,0.987,True,447,558,697,779
33.0,990,3,normal,1.0,False,606,713,859,978
33.0,990,4,normal,0.973,False,884,566,1133,785
33.0,990,5,normal,0.989,False,1137,639,1423,1075
33.0,990,8,normal,0.968,True,1337,579,1566,786
33.0,990,7,head_turn,0.993,True,1650,646,1919,1074
34.0,1020,1,normal,0.999,False,45,622,402,1078
34.0,1020,2,normal,1.0,True,447,559,698,778
34.0,1020,3,normal,1.0,False,605,713,856,981
34.0,1020,4,normal,1.0,False,885,563,1133,783
34.0,1020,5,normal,1.0,False,1137,639,1420,1075
34.0,1020,8,normal,0.985,True,1340,580,1566,787
34.0,1020,7,head_turn,0.988,True,1650,646,1919,1073
35.0,1050,1,normal,1.0,False,41,625,402,1078
35.0,1050,2,normal,1.0,True,438,559,689,786
35.0,1050,3,normal,1.0,False,601,639,867,995
35.0,1050,4,normal,1.0,False,885,563,1133,784
35.0,1050,5,normal,1.0,False,1137,639,1419,1075
35.0,1050,8,normal,0.982,True,1338,580,1566,786
35.0,1050,7,normal,1.0,True,1650,646,1919,1073
36.0,1080,1,normal,1.0,False,42,628,402,1079
36.0,1080,2,normal,1.0,False,445,561,691,788
36.0,1080,3,normal,1.0,False,600,629,875,990
36.0,1080,4,normal,1.0,False,880,562,1134,779
36.0,1080,5,normal,1.0,False,1138,639,1420,1074
36.0,1080,8,normal,0.994,False,1340,580,1566,786
36.0,1080,7,normal,1.0,True,1650,647,1919,1071
37.0,1110,1,normal,1.0,False,48,630,402,1079
37.0,1110,2,normal,0.929,False,445,560,693,790
37.0,1110,3,normal,0.996,False,599,637,878,985
37.0,1110,4,normal,1.0,False,866,559,1136,780
37.0,1110,5,normal,1.0,False,1138,639,1414,1074
37.0,1110,8,normal,0.996,False,1335,566,1553,786
37.0,1110,7,normal,1.0,True,1650,647,1919,1073
38.0,1140,1,head_turn,0.55,False,50,628,402,1079
38.0,1140,2,normal,0.802,False,448,558,692,790
38.0,1140,3,lateral_movement,0.595,False,599,644,877,984
38.0,1140,4,lateral_movement,0.882,False,886,563,1133,785
38.0,1140,5,normal,1.0,False,1137,638,1415,1075
38.0,1140,8,normal,0.998,False,1333,556,1542,783
38.0,1140,7,lateral_movement,0.878,True,1649,647,1919,1071
39.0,1170,1,head_turn,0.567,False,45,626,402,1078
39.0,1170,2,normal,0.943,False,447,560,694,787
39.0,1170,3,lateral_movement,0.581,False,599,650,878,984
39.0,1170,4,head_turn,0.883,False,887,565,1133,784
39.0,1170,5,normal,1.0,False,1137,638,1418,1071
39.0,1170,8,head_turn,0.959,False,1333,559,1540,778
39.0,1170,7,lateral_movement,0.868,True,1649,647,1919,1071
40.0,1200,1,head_turn,0.7,False,40,627,402,1077
40.0,1200,2,head_turn,0.764,False,448,558,692,794
40.0,1200,3,normal,0.995,False,604,653,877,983
40.0,1200,4,head_turn,0.771,False,888,564,1133,786
40.0,1200,5,normal,0.999,False,1138,640,1416,1074
40.0,1200,8,head_turn,0.978,False,1335,559,1542,779
40.0,1200,7,head_turn,0.818,True,1649,648,1919,1069
41.0,1230,1,head_turn,0.816,True,32,625,403,1079
41.0,1230,2,head_turn,0.921,False,449,558,694,789
41.0,1230,3,normal,0.989,False,610,652,877,981
41.0,1230,4,normal,0.932,False,887,564,1133,784
41.0,1230,5,normal,0.926,False,1140,637,1423,1073
41.0,1230,8,normal,0.999,False,1337,577,1563,787
41.0,1230,7,head_turn,0.789,True,1650,647,1919,1072
42.0,1260,1,normal,0.887,True,29,628,402,1079
42.0,1260,2,head_turn,0.983,False,442,558,697,798
42.0,1260,3,normal,0.992,False,605,652,877,982
42.0,1260,4,head_turn,0.881,True,886,564,1133,784
42.0,1260,5,normal,0.999,False,1141,633,1419,1073
42.0,1260,8,normal,0.906,False,1327,580,1563,787
42.0,1260,7,head_turn,0.991,True,1649,646,1919,1073
43.0,1290,1,head_turn,0.961,True,27,625,403,1079
43.0,1290,2,normal,0.985,False,443,554,697,804
43.0,1290,3,normal,0.996,False,600,651,878,984
43.0,1290,4,head_turn,0.98,True,886,564,1133,784
43.0,1290,5,normal,0.889,False,1141,632,1466,1073
43.0,1290,8,head_turn,0.992,False,1318,577,1564,786
43.0,1290,7,head_turn,0.991,True,1649,647,1919,1073
44.0,1320,1,normal,1.0,True,23,625,404,1079
44.0,1320,2,normal,0.998,False,447,558,700,796
44.0,1320,3,normal,1.0,False,599,649,878,983
44.0,1320,4,normal,0.864,True,863,557,1133,784
44.0,1320,5,normal,1.0,False,1141,634,1414,1080
44.0,1320,8,head_turn,0.978,True,1320,577,1564,786
44.0,1320,7,normal,0.996,True,1649,647,1919,1072
45.0,1350,1,normal,1.0,True,43,623,401,1079
45.0,1350,2,normal,0.996,False,445,553,708,795
45.0,1350,3,normal,1.0,False,602,651,885,983
45.0,1350,4,normal,1.0,True,884,559,1133,784
45.0,1350,5,normal,1.0,False,1143,637,1415,1009
45.0,1350,8,normal,0.976,True,1324,579,1564,788
45.0,1350,7,normal,1.0,True,1649,646,1919,1069
46.0,1380,1,normal,1.0,False,49,626,402,1079
46.0,1380,2,normal,0.97,False,438,550,689,801
46.0,1380,3,normal,1.0,False,600,649,876,983
46.0,1380,4,normal,0.998,False,885,562,1133,782
46.0,1380,5,normal,1.0,False,1142,638,1415,1070
46.0,1380,8,normal,0.998,False,1324,578,1564,787
46.0,1380,7,normal,1.0,True,1650,646,1919,1074
47.0,1410,1,normal,1.0,False,49,626,402,1078
47.0,1410,2,normal,0.997,False,441,559,699,788
47.0,1410,3,normal,1.0,False,599,652,877,983
47.0,1410,4,normal,1.0,False,891,564,1133,783
47.0,1410,5,normal,1.0,False,1129,649,1417,1078
47.0,1410,8,normal,1.0,False,1317,579,1564,786
47.0,1410,7,normal,1.0,False,1650,646,1919,1074
48.0,1440,1,normal,1.0,False,43,630,402,1079
48.0,1440,2,normal,1.0,False,442,559,699,786
48.0,1440,3,normal,1.0,False,599,653,877,982
48.0,1440,4,normal,0.998,False,893,565,1133,784
48.0,1440,5,normal,1.0,False,1129,648,1415,1077
48.0,1440,8,normal,1.0,False,1315,577,1564,785
48.0,1440,7,normal,1.0,False,1650,646,1919,1074
49.0,1470,1,normal,1.0,False,44,630,402,1079
49.0,1470,2,normal,1.0,False,441,559,701,783
49.0,1470,3,normal,1.0,False,602,656,876,982
49.0,1470,4,normal,1.0,False,893,565,1134,784
49.0,1470,5,normal,0.992,False,1130,645,1415,1075
49.0,1470,8,normal,1.0,False,1312,578,1564,785
49.0,1470,7,normal,1.0,False,1650,644,1919,1075
50.0,1500,1,normal,0.995,False,40,629,402,1078
50.0,1500,2,normal,0.901,False,441,559,701,782
50.0,1500,3,normal,1.0,False,601,655,876,983
50.0,1500,4,normal,0.995,False,893,565,1133,785
50.0,1500,5,normal,0.972,False,1130,647,1429,1077
50.0,1500,8,normal,0.997,False,1313,578,1564,785
50.0,1500,7,normal,0.948,False,1617,641,1919,1074
51.0,1530,1,normal,1.0,False,50,630,402,1079
51.0,1530,2,normal,0.983,False,440,560,702,782
51.0,1530,3,normal,1.0,False,625,666,874,979
51.0,1530,4,normal,0.999,False,892,564,1133,783
51.0,1530,5,normal,0.969,False,1129,647,1425,1079
51.0,1530,8,normal,0.998,False,1315,577,1562,785
51.0,1530,7,lateral_movement,0.638,False,1608,652,1919,1073
52.0,1560,1,normal,1.0,False,49,630,402,1080
52.0,1560,2,normal,1.0,False,438,560,702,786
52.0,1560,3,normal,1.0,False,629,672,876,979
52.0,1560,4,normal,0.998,False,892,565,1133,785
52.0,1560,5,normal,1.0,False,1132,645,1416,1076
52.0,1560,8,normal,0.999,False,1315,576,1562,784
52.0,1560,7,normal,1.0,False,1640,630,1920,1075
53.0,1590,1,normal,1.0,False,47,625,402,1079
53.0,1590,2,normal,1.0,False,432,556,702,784
53.0,1590,3,normal,1.0,False,635,672,877,980
53.0,1590,4,normal,1.0,False,893,565,1133,785
53.0,1590,5,normal,1.0,False,1131,647,1415,1078
53.0,1590,8,normal,1.0,False,1313,576,1564,786
53.0,1590,7,normal,1.0,False,1651,647,1919,1074
54.0,1620,1,normal,1.0,False,42,605,404,1079
54.0,1620,2,normal,1.0,False,430,558,702,784
54.0,1620,3,normal,1.0,False,623,672,877,979
54.0,1620,4,normal,1.0,False,888,565,1133,784
54.0,1620,5,normal,1.0,False,1131,647,1419,1078
54.0,1620,8,normal,1.0,False,1314,576,1564,786
54.0,1620,7,normal,1.0,False,1650,646,1919,1072
55.0,1650,1,normal,1.0,False,47,604,406,1079
55.0,1650,2,normal,1.0,False,429,558,701,783
55.0,1650,3,normal,1.0,False,607,671,876,980
55.0,1650,4,normal,1.0,False,887,564,1133,783
55.0,1650,5,normal,1.0,False,1131,646,1420,1077
55.0,1650,8,normal,1.0,False,1316,576,1562,785
55.0,1650,7,normal,1.0,False,1650,646,1919,1075
56.0,1680,1,normal,1.0,False,44,603,407,1079
56.0,1680,2,normal,1.0,False,429,558,702,783
56.0,1680,3,normal,1.0,False,601,670,877,982
56.0,1680,4,normal,1.0,False,887,565,1133,784
56.0,1680,5,normal,1.0,False,1131,646,1414,1078
56.0,1680,8,normal,1.0,False,1312,576,1564,787
56.0,1680,7,normal,1.0,False,1649,646,1919,1075
57.0,1710,1,normal,1.0,False,42,603,406,1078
57.0,1710,2,normal,1.0,False,430,558,700,786
57.0,1710,3,normal,1.0,False,600,671,876,982
57.0,1710,4,normal,1.0,False,888,564,1133,785
57.0,1710,5,normal,1.0,False,1131,645,1417,1078
57.0,1710,8,normal,1.0,False,1315,576,1564,786
57.0,1710,7,normal,1.0,False,1649,645,1919,1076
58.0,1740,1,normal,1.0,False,50,604,405,1078
58.0,1740,2,normal,1.0,False,428,557,698,788
58.0,1740,3,normal,1.0,False,601,670,876,983
58.0,1740,4,normal,1.0,False,887,565,1133,784
58.0,1740,5,normal,1.0,False,1131,645,1417,1078
58.0,1740,8,normal,1.0,False,1314,577,1564,787
58.0,1740,7,normal,1.0,False,1646,645,1920,1076
59.0,1770,1,normal,1.0,False,47,633,406,1079
59.0,1770,2,normal,1.0,False,467,548,667,790
59.0,1770,3,normal,1.0,False,604,669,875,980
59.0,1770,4,normal,1.0,False,887,564,1133,784
59.0,1770,5,normal,1.0,False,1131,644,1417,1078
59.0,1770,8,normal,1.0,False,1313,576,1564,788
59.0,1770,7,normal,1.0,False,1648,645,1919,1074
60.0,1800,1,normal,1.0,False,44,635,406,1078
60.0,1800,2,normal,1.0,False,457,548,666,791
60.0,1800,3,normal,1.0,False,607,669,875,981
60.0,1800,4,normal,1.0,False,887,564,1133,785
60.0,1800,5,normal,1.0,False,1131,643,1417,1079
60.0,1800,8,normal,1.0,False,1317,576,1564,787
60.0,1800,7,normal,1.0,False,1647,645,1919,1076
61.0,1830,1,normal,1.0,False,49,639,406,1079
61.0,1830,2,normal,0.964,False,462,553,663,790
61.0,1830,3,normal,1.0,False,601,669,876,983
61.0,1830,4,normal,1.0,False,887,565,1132,788
61.0,1830,5,normal,1.0,False,1115,630,1419,1074
61.0,1830,8,normal,1.0,False,1295,577,1564,787
61.0,1830,7,normal,1.0,False,1647,645,1919,1075
62.0,1860,1,normal,1.0,False,53,638,406,1079
62.0,1860,2,head_turn,0.758,False,422,554,702,803
62.0,1860,3,normal,1.0,False,612,675,875,979
62.0,1860,4,normal,0.998,False,887,565,1120,779
62.0,1860,5,normal,1.0,False,1079,638,1421,1071
62.0,1860,8,normal,1.0,False,1283,577,1562,782
62.0,1860,7,normal,1.0,False,1647,644,1919,1072
63.0,1890,1,normal,1.0,False,51,635,407,1079
63.0,1890,2,normal,0.928,False,442,563,698,787
63.0,1890,3,normal,1.0,False,626,676,874,978
63.0,1890,4,normal,1.0,False,887,565,1110,781
63.0,1890,5,normal,1.0,False,1078,648,1414,1072
63.0,1890,8,normal,1.0,False,1285,575,1562,783
63.0,1890,7,normal,1.0,False,1647,644,1920,1074
64.0,1920,1,normal,1.0,False,51,635,406,1080
64.0,1920,2,normal,1.0,False,443,564,700,786
64.0,1920,3,normal,1.0,False,628,677,874,978
64.0,1920,4,normal,0.995,False,888,565,1101,780
64.0,1920,5,normal,1.0,False,1075,640,1414,1069
64.0,1920,8,normal,1.0,False,1286,577,1562,783
64.0,1920,7,normal,0.825,False,1646,643,1920,1074
65.0,1950,1,normal,1.0,False,56,636,406,1080
65.0,1950,2,normal,1.0,False,443,564,700,788
65.0,1950,3,normal,1.0,False,632,676,874,978
65.0,1950,4,normal,0.993,False,889,566,1133,778
65.0,1950,5,normal,1.0,False,1084,645,1421,1072
65.0,1950,8,head_turn,0.953,False,1285,576,1562,781
65.0,1950,7,normal,0.95,False,1647,643,1920,1076
66.0,1980,1,normal,1.0,False,59,636,405,1080
66.0,1980,2,normal,1.0,False,447,557,698,791
66.0,1980,3,normal,1.0,False,627,677,874,978
66.0,1980,4,normal,0.992,False,877,559,1132,790
66.0,1980,5,normal,1.0,False,1123,659,1440,1074
66.0,1980,8,head_turn,0.745,False,1328,580,1562,799
66.0,1980,7,normal,1.0,False,1647,644,1920,1077
67.0,2010,1,normal,1.0,False,34,635,406,1080
67.0,2010,2,normal,0.993,False,524,562,733,801
67.0,2010,3,normal,1.0,False,602,677,877,981
67.0,2010,4,normal,0.817,False,835,561,1118,784
67.0,2010,5,normal,1.0,False,1124,652,1430,1072
67.0,2010,8,normal,1.0,False,1331,579,1563,790
67.0,2010,7,normal,1.0,False,1647,645,1919,1075
68.0,2040,1,normal,1.0,False,25,635,407,1080
68.0,2040,2,lateral_movement,0.955,False,510,555,716,787
68.0,2040,3,lateral_movement,0.71,False,602,674,876,982
68.0,2040,4,lateral_movement,0.715,False,834,562,1119,782
68.0,2040,5,normal,1.0,False,1125,650,1428,1077
68.0,2040,8,normal,1.0,False,1323,579,1563,788
68.0,2040,7,normal,1.0,False,1647,645,1919,1075
69.0,2070,1,head_turn,0.515,False,27,635,407,1080
69.0,2070,2,lateral_movement,0.583,False,515,553,714,796
69.0,2070,3,normal,0.883,False,637,676,874,978
69.0,2070,4,lateral_movement,0.691,False,831,562,1120,783
69.0,2070,5,lateral_movement,0.875,False,1126,648,1425,1078
69.0,2070,8,normal,1.0,False,1295,578,1562,790
69.0,2070,7,lateral_movement,0.83,False,1648,645,1919,1076
70.0,2100,1,normal,1.0,False,48,634,407,1079
70.0,2100,2,head_turn,0.901,False,431,565,703,797
70.0,2100,3,lateral_movement,0.999,False,620,676,874,979
70.0,2100,4,lateral_movement,0.53,False,863,561,1128,786
70.0,2100,5,normal,0.998,False,1126,647,1423,1078
70.0,2100,8,normal,0.924,False,1287,578,1562,788
70.0,2100,7,normal,1.0,False,1647,645,1919,1075
71.0,2130,1,normal,1.0,False,46,634,407,1079
71.0,2130,2,normal,1.0,False,437,563,702,784
71.0,2130,3,normal,1.0,False,607,675,875,978
71.0,2130,4,normal,0.881,False,887,566,1131,786
71.0,2130,5,normal,1.0,False,1127,647,1424,1078
71.0,2130,8,normal,1.0,False,1308,579,1562,789
71.0,2130,7,normal,1.0,False,1647,645,1919,1074
72.0,2160,1,normal,1.0,False,39,634,406,1080
72.0,2160,2,normal,1.0,False,436,564,702,782
72.0,2160,3,normal,1.0,False,620,676,875,978
72.0,2160,4,normal,1.0,False,886,566,1131,787
72.0,2160,5,normal,1.0,False,1126,646,1427,1077
72.0,2160,8,normal,1.0,False,1327,579,1562,790
72.0,2160,7,normal,1.0,False,1646,645,1919,1075
73.0,2190,1,normal,1.0,False,49,634,407,1079
73.0,2190,2,normal,1.0,False,436,564,702,781
73.0,2190,3,normal,1.0,False,622,676,875,978
73.0,2190,4,normal,1.0,False,892,574,1131,787
73.0,2190,5,normal,1.0,False,1120,649,1430,1077
73.0,2190,8,normal,1.0,False,1326,579,1563,790
73.0,2190,7,normal,1.0,False,1647,646,1919,1074
74.0,2220,1,normal,1.0,False,49,634,407,1079
74.0,2220,2,normal,1.0,False,437,565,702,786
74.0,2220,3,normal,1.0,False,606,674,875,979
74.0,2220,4,normal,1.0,False,892,572,1130,787
74.0,2220,5,normal,1.0,False,1122,650,1433,1076
74.0,2220,8,normal,1.0,False,1328,578,1563,788
74.0,2220,7,normal,1.0,False,1647,645,1919,1074
